gnome-icon-theme-symbolic,3.12.0-6,6,gnome-icon-theme-symbolic-3.12.0-6-any.chi.zst,g/gnome-icon-theme-symbolic-3.12.0-6-any.chi.zst,gnome-icon-theme-symbolic-3.12.0-6,153982
gnome-keyring,1%3A42.1-2,2,gnome-keyring-1%3A42.1-2-x86_64.chi.zst,g/gnome-keyring-1%3A42.1-2-x86_64.chi.zst,gnome-keyring-1%3A42.1-2,1003582
gnome-klotski,3.38.2-1,1,gnome-klotski-3.38.2-1-x86_64.chi.zst,g/gnome-klotski-3.38.2-1-x86_64.chi.zst,gnome-klotski-3.38.2-1,1034262
gnome-logs,43.0-1,1,gnome-logs-43.0-1-x86_64.chi.zst,g/gnome-logs-43.0-1-x86_64.chi.zst,gnome-logs-43.0-1,252644
gnome-mahjongg,3.38.3-1,1,gnome-mahjongg-3.38.3-1-x86_64.chi.zst,g/gnome-mahjongg-3.38.3-1-x86_64.chi.zst,gnome-mahjongg-3.38.3-1,2810613
gnome-maps,43.4-1,1,gnome-maps-43.4-1-x86_64.chi.zst,g/gnome-maps-43.4-1-x86_64.chi.zst,gnome-maps-43.4-1,853779
gnome-menus,3.36.0-2,2,gnome-menus-3.36.0-2-x86_64.chi.zst,g/gnome-menus-3.36.0-2-x86_64.chi.zst,gnome-menus-3.36.0-2,171905
gnome-mines,40.1-1,1,gnome-mines-40.1-1-x86_64.chi.zst,g/gnome-mines-40.1-1-x86_64.chi.zst,gnome-mines-40.1-1,264749
gnome-multi-writer,3.32.1-2,2,gnome-multi-writer-3.32.1-2-x86_64.chi.zst,g/gnome-multi-writer-3.32.1-2-x86_64.chi.zst,gnome-multi-writer-3.32.1-2,152127
gnome-music,1%3A42.1-1,1,gnome-music-1%3A42.1-1-any.chi.zst,g/gnome-music-1%3A42.1-1-any.chi.zst,gnome-music-1%3A42.1-1,482601
gnome-nettool,42.0-1,1,gnome-nettool-42.0-1-x86_64.chi.zst,g/gnome-nettool-42.0-1-x86_64.chi.zst,gnome-nettool-42.0-1,452291
gnome-nibbles,3.38.2-1,1,gnome-nibbles-3.38.2-1-x86_64.chi.zst,g/gnome-nibbles-3.38.2-1-x86_64.chi.zst,gnome-nibbles-3.38.2-1,369076
gnome-online-accounts,3.46.0-1,1,gnome-online-accounts-3.46.0-1-x86_64.chi.zst,g/gnome-online-accounts-3.46.0-1-x86_64.chi.zst,gnome-online-accounts-3.46.0-1,730175
gnome-online-miners,3.34.0-2,2,gnome-online-miners-3.34.0-2-x86_64.chi.zst,g/gnome-online-miners-3.34.0-2-x86_64.chi.zst,gnome-online-miners-3.34.0-2,94118
gnome-photos,1%3A43.0-2,2,gnome-photos-1%3A43.0-2-x86_64.chi.zst,g/gnome-photos-1%3A43.0-2-x86_64.chi.zst,gnome-photos-1%3A43.0-2,934202
gnome-power-manager,3.32.0-2,2,gnome-power-manager-3.32.0-2-x86_64.chi.zst,g/gnome-power-manager-3.32.0-2-x86_64.chi.zst,gnome-power-manager-3.32.0-2,180663
gnome-recipes,2.0.4-3,3,gnome-recipes-2.0.4-3-x86_64.chi.zst,g/gnome-recipes-2.0.4-3-x86_64.chi.zst,gnome-recipes-2.0.4-3,9753344
gnome-remote-desktop,43.3-1,1,gnome-remote-desktop-43.3-1-x86_64.chi.zst,g/gnome-remote-desktop-43.3-1-x86_64.chi.zst,gnome-remote-desktop-43.3-1,256786
gnome-robots,40.0-1,1,gnome-robots-40.0-1-x86_64.chi.zst,g/gnome-robots-40.0-1-x86_64.chi.zst,gnome-robots-40.0-1,488673
gnome-screenshot,41.0%2Br25%2Bg45f08f0-1,1,gnome-screenshot-41.0%2Br25%2Bg45f08f0-1-x86_64.chi.zst,g/gnome-screenshot-41.0%2Br25%2Bg45f08f0-1-x86_64.chi.zst,gnome-screenshot-41.0%2Br25%2Bg45f08f0-1,211242
gnome-session,43.0-1,1,gnome-session-43.0-1-x86_64.chi.zst,g/gnome-session-43.0-1-x86_64.chi.zst,gnome-session-43.0-1,397587
gnome-settings-daemon,43.0-2,2,gnome-settings-daemon-43.0-2-x86_64.chi.zst,g/gnome-settings-daemon-43.0-2-x86_64.chi.zst,gnome-settings-daemon-43.0-2,1238213
gnome-shell,1%3A43.3-1,1,gnome-shell-1%3A43.3-1-x86_64.chi.zst,g/gnome-shell-1%3A43.3-1-x86_64.chi.zst,gnome-shell-1%3A43.3-1,2376612
gnome-shell-extensions,43.1-1,1,gnome-shell-extensions-43.1-1-any.chi.zst,g/gnome-shell-extensions-43.1-1-any.chi.zst,gnome-shell-extensions-43.1-1,193010
gnome-software,43.4-1,1,gnome-software-43.4-1-x86_64.chi.zst,g/gnome-software-43.4-1-x86_64.chi.zst,gnome-software-43.4-1,2443845
gnome-sound-recorder,42.0-1,1,gnome-sound-recorder-42.0-1-any.chi.zst,g/gnome-sound-recorder-42.0-1-any.chi.zst,gnome-sound-recorder-42.0-1,128042
gnome-sudoku,43.1-1,1,gnome-sudoku-43.1-1-x86_64.chi.zst,g/gnome-sudoku-43.1-1-x86_64.chi.zst,gnome-sudoku-43.1-1,395963
gnome-system-monitor,42.0-1,1,gnome-system-monitor-42.0-1-x86_64.chi.zst,g/gnome-system-monitor-42.0-1-x86_64.chi.zst,gnome-system-monitor-42.0-1,934855
gnome-taquin,3.38.1-1,1,gnome-taquin-3.38.1-1-x86_64.chi.zst,g/gnome-taquin-3.38.1-1-x86_64.chi.zst,gnome-taquin-3.38.1-1,4573105
gnome-terminal,3.46.8-1,1,gnome-terminal-3.46.8-1-x86_64.chi.zst,g/gnome-terminal-3.46.8-1-x86_64.chi.zst,gnome-terminal-3.46.8-1,1675480
gnome-tetravex,3.38.2-1,1,gnome-tetravex-3.38.2-1-x86_64.chi.zst,g/gnome-tetravex-3.38.2-1-x86_64.chi.zst,gnome-tetravex-3.38.2-1,1085645
gnome-themes-extra,3.28%2Br6%2Bg45b1d457-1,1,gnome-themes-extra-3.28%2Br6%2Bg45b1d457-1-x86_64.chi.zst,g/gnome-themes-extra-3.28%2Br6%2Bg45b1d457-1-x86_64.chi.zst,gnome-themes-extra-3.28%2Br6%2Bg45b1d457-1,2535146
gnome-todo,41.0%2Br106%2Bgebc68374-1,1,gnome-todo-41.0%2Br106%2Bgebc68374-1-x86_64.chi.zst,g/gnome-todo-41.0%2Br106%2Bgebc68374-1-x86_64.chi.zst,gnome-todo-41.0%2Br106%2Bgebc68374-1,531991
gnome-tweaks,42beta%2Br14%2Bg2d9d76c-2,2,gnome-tweaks-42beta%2Br14%2Bg2d9d76c-2-any.chi.zst,g/gnome-tweaks-42beta%2Br14%2Bg2d9d76c-2-any.chi.zst,gnome-tweaks-42beta%2Br14%2Bg2d9d76c-2,293915
gnome-usage,3.38.1-1,1,gnome-usage-3.38.1-1-x86_64.chi.zst,g/gnome-usage-3.38.1-1-x86_64.chi.zst,gnome-usage-3.38.1-1,171108
gnome-user-docs,43.0-1,1,gnome-user-docs-43.0-1-any.chi.zst,g/gnome-user-docs-43.0-1-any.chi.zst,gnome-user-docs-43.0-1,11796365
gnome-user-share,43.0-1,1,gnome-user-share-43.0-1-x86_64.chi.zst,g/gnome-user-share-43.0-1-x86_64.chi.zst,gnome-user-share-43.0-1,0
gnome-video-effects,0.5.0%2B4%2Bg9554041-2,2,gnome-video-effects-0.5.0%2B4%2Bg9554041-2-any.chi.zst,g/gnome-video-effects-0.5.0%2B4%2Bg9554041-2-any.chi.zst,gnome-video-effects-0.5.0%2B4%2Bg9554041-2,67479
gnome-weather,43.0-1,1,gnome-weather-43.0-1-any.chi.zst,g/gnome-weather-43.0-1-any.chi.zst,gnome-weather-43.0-1,163320
gnu-efi,3.0.15-3,3,gnu-efi-3.0.15-3-x86_64.chi.zst,g/gnu-efi-3.0.15-3-x86_64.chi.zst,gnu-efi-3.0.15-3,923244
gnu-free-fonts,20120503-8,8,gnu-free-fonts-20120503-8-any.chi.zst,g/gnu-free-fonts-20120503-8-any.chi.zst,gnu-free-fonts-20120503-8,3969949
gnu-netcat,0.7.1-9,9,gnu-netcat-0.7.1-9-x86_64.chi.zst,g/gnu-netcat-0.7.1-9-x86_64.chi.zst,gnu-netcat-0.7.1-9,31639
gnucobol,3.1.2-2,2,gnucobol-3.1.2-2-x86_64.chi.zst,g/gnucobol-3.1.2-2-x86_64.chi.zst,gnucobol-3.1.2-2,1061118
gnugo,3.8-7,7,gnugo-3.8-7-x86_64.chi.zst,g/gnugo-3.8-7-x86_64.chi.zst,gnugo-3.8-7,132
gnupg,2.2.40-1,1,gnupg-2.2.40-1-x86_64.chi.zst,g/gnupg-2.2.40-1-x86_64.chi.zst,gnupg-2.2.40-1,3139504
gnuplot,5.4.3-5,5,gnuplot-5.4.3-5-x86_64.chi.zst,g/gnuplot-5.4.3-5-x86_64.chi.zst,gnuplot-5.4.3-5,1458778
gnutls,3.7.9-1,1,gnutls-3.7.9-1-x86_64.chi.zst,g/gnutls-3.7.9-1-x86_64.chi.zst,gnutls-3.7.9-1,3165375
go,2%3A1.20-1,1,go-2%3A1.20-1-x86_64.chi.zst,g/go-2%3A1.20-1-x86_64.chi.zst,go-2%3A1.20-1,61671746
go-tools,4%3A0.6.0-1,1,go-tools-4%3A0.6.0-1-x86_64.chi.zst,g/go-tools-4%3A0.6.0-1-x86_64.chi.zst,go-tools-4%3A0.6.0-1,38599312
gobject-introspection,1.74.0-1,1,gobject-introspection-1.74.0-1-x86_64.chi.zst,g/gobject-introspection-1.74.0-1-x86_64.chi.zst,gobject-introspection-1.74.0-1,1817667
gobject-introspection-runtime,1.74.0-1,1,gobject-introspection-runtime-1.74.0-1-x86_64.chi.zst,g/gobject-introspection-runtime-1.74.0-1-x86_64.chi.zst,gobject-introspection-runtime-1.74.0-1,275513
goffice,0.10.51-1,1,goffice-0.10.51-1-x86_64.chi.zst,g/goffice-0.10.51-1-x86_64.chi.zst,goffice-0.10.51-1,2295564
golang-github-alecthomas-template,0.0.20190718-1,1,golang-github-alecthomas-template-0.0.20190718-1-any.chi.zst,g/golang-github-alecthomas-template-0.0.20190718-1-any.chi.zst,golang-github-alecthomas-template-0.0.20190718-1,58199
golang-github-alecthomas-units,0.0.20211218-1,1,golang-github-alecthomas-units-0.0.20211218-1-any.chi.zst,g/golang-github-alecthomas-units-0.0.20211218-1-any.chi.zst,golang-github-alecthomas-units-0.0.20211218-1,6643
golang-github-davecgh-go-spew,1.1.1-2,2,golang-github-davecgh-go-spew-1.1.1-2-any.chi.zst,g/golang-github-davecgh-go-spew-1.1.1-2-any.chi.zst,golang-github-davecgh-go-spew-1.1.1-2,38189
golang-github-kr-pretty,0.2.1-1,1,golang-github-kr-pretty-0.2.1-1-any.chi.zst,g/golang-github-kr-pretty-0.2.1-1-any.chi.zst,golang-github-kr-pretty-0.2.1-1,9769
golang-github-kr-pty,1.1.6-2,2,golang-github-kr-pty-1.1.6-2-any.chi.zst,g/golang-github-kr-pty-1.1.6-2-any.chi.zst,golang-github-kr-pty-1.1.6-2,8805
golang-github-kr-text,0.2.0-2,2,golang-github-kr-text-0.2.0-2-any.chi.zst,g/golang-github-kr-text-0.2.0-2-any.chi.zst,golang-github-kr-text-0.2.0-2,9408
golang-github-nfnt-resize,0.0.20180222-2,2,golang-github-nfnt-resize-0.0.20180222-2-any.chi.zst,g/golang-github-nfnt-resize-0.0.20180222-2-any.chi.zst,golang-github-nfnt-resize-0.0.20180222-2,13596
golang-github-pmezard-go-difflib,1.0.0-2,2,golang-github-pmezard-go-difflib-1.0.0-2-any.chi.zst,g/golang-github-pmezard-go-difflib-1.0.0-2-any.chi.zst,golang-github-pmezard-go-difflib-1.0.0-2,12498
golang-github-stretchr-objx,0.3.0-1,1,golang-github-stretchr-objx-0.3.0-1-any.chi.zst,g/golang-github-stretchr-objx-0.3.0-1-any.chi.zst,golang-github-stretchr-objx-0.3.0-1,80028
golang-github-stretchr-testify,1.7.0-1,1,golang-github-stretchr-testify-1.7.0-1-any.chi.zst,g/golang-github-stretchr-testify-1.7.0-1-any.chi.zst,golang-github-stretchr-testify-1.7.0-1,85723
golang-golang-x-crypto,0.0.20220830-1,1,golang-golang-x-crypto-0.0.20220830-1-any.chi.zst,g/golang-golang-x-crypto-0.0.20220830-1-any.chi.zst,golang-golang-x-crypto-0.0.20220830-1,1597829
golang-golang-x-image,0.0.20191214-2,2,golang-golang-x-image-0.0.20191214-2-any.chi.zst,g/golang-golang-x-image-0.0.20191214-2-any.chi.zst,golang-golang-x-image-0.0.20191214-2,4623418
golang-golang-x-net,0.0.20220826-1,1,golang-golang-x-net-0.0.20220826-1-any.chi.zst,g/golang-golang-x-net-0.0.20220826-1-any.chi.zst,golang-golang-x-net-0.0.20220826-1,1011246
golang-golang-x-sys,0.0.20220829-1,1,golang-golang-x-sys-0.0.20220829-1-any.chi.zst,g/golang-golang-x-sys-0.0.20220829-1-any.chi.zst,golang-golang-x-sys-0.0.20220829-1,867948
golang-golang-x-term,0.0.20220722-1,1,golang-golang-x-term-0.0.20220722-1-any.chi.zst,g/golang-golang-x-term-0.0.20220722-1-any.chi.zst,golang-golang-x-term-0.0.20220722-1,16152
golang-golang-x-text,0.3.3-2,2,golang-golang-x-text-0.3.3-2-any.chi.zst,g/golang-golang-x-text-0.3.3-2-any.chi.zst,golang-golang-x-text-0.3.3-2,7019548
golang-golang-x-tools,0.0.20191225-2,2,golang-golang-x-tools-0.0.20191225-2-any.chi.zst,g/golang-golang-x-tools-0.0.20191225-2-any.chi.zst,golang-golang-x-tools-0.0.20191225-2,2322249
golang-gopkg-alecthomas-kingpin.v2,2.2.6-4,4,golang-gopkg-alecthomas-kingpin.v2-2.2.6-4-any.chi.zst,g/golang-gopkg-alecthomas-kingpin.v2-2.2.6-4-any.chi.zst,golang-gopkg-alecthomas-kingpin.v2-2.2.6-4,46713
golang-gopkg-check.v1,0.0.20190902-2,2,golang-gopkg-check.v1-0.0.20190902-2-any.chi.zst,g/golang-gopkg-check.v1-0.0.20190902-2-any.chi.zst,golang-gopkg-check.v1-0.0.20190902-2,34067
golang-gopkg-yaml.v2,2.4.0-1,1,golang-gopkg-yaml.v2-2.4.0-1-any.chi.zst,g/golang-gopkg-yaml.v2-2.4.0-1-any.chi.zst,golang-gopkg-yaml.v2-2.4.0-1,78548
golang-gopkg-yaml.v3,3.0.1-1,1,golang-gopkg-yaml.v3-3.0.1-1-any.chi.zst,g/golang-gopkg-yaml.v3-3.0.1-1-any.chi.zst,golang-gopkg-yaml.v3-3.0.1-1,94414
gom,0.4-5,5,gom-0.4-5-x86_64.chi.zst,g/gom-0.4-5-x86_64.chi.zst,gom-0.4-5,105867
goocanvas,3.0.0-3,3,goocanvas-3.0.0-3-x86_64.chi.zst,g/goocanvas-3.0.0-3-x86_64.chi.zst,goocanvas-3.0.0-3,375648
google-chrome,108.0.5359.124-1,1,google-chrome-108.0.5359.124-1-x86_64.chi.zst,g/google-chrome-108.0.5359.124-1-x86_64.chi.zst,google-chrome-108.0.5359.124-1,134018716
google-glog,0.6.0-1,1,google-glog-0.6.0-1-x86_64.chi.zst,g/google-glog-0.6.0-1-x86_64.chi.zst,google-glog-0.6.0-1,99274
gpart,0.3-4,4,gpart-0.3-4-x86_64.chi.zst,g/gpart-0.3-4-x86_64.chi.zst,gpart-0.3-4,29767
gparted,1.4.0-1,1,gparted-1.4.0-1-x86_64.chi.zst,g/gparted-1.4.0-1-x86_64.chi.zst,gparted-1.4.0-1,2064272
gperf,3.1-4,4,gperf-3.1-4-x86_64.chi.zst,g/gperf-3.1-4-x86_64.chi.zst,gperf-3.1-4,111056
gperftools,2.10-1,1,gperftools-2.10-1-x86_64.chi.zst,g/gperftools-2.10-1-x86_64.chi.zst,gperftools-2.10-1,840847
gpgme,1.18.0-2,2,gpgme-1.18.0-2-x86_64.chi.zst,g/gpgme-1.18.0-2-x86_64.chi.zst,gpgme-1.18.0-2,522503
gpick,0.3-1,1,gpick-0.3-1-x86_64.chi.zst,g/gpick-0.3-1-x86_64.chi.zst,gpick-0.3-1,520272
gpicview,0.2.5-7,7,gpicview-0.2.5-7-x86_64.chi.zst,g/gpicview-0.2.5-7-x86_64.chi.zst,gpicview-0.2.5-7,128914
gpm,1.20.7.r38.ge82d1a6-4,4,gpm-1.20.7.r38.ge82d1a6-4-x86_64.chi.zst,g/gpm-1.20.7.r38.ge82d1a6-4-x86_64.chi.zst,gpm-1.20.7.r38.ge82d1a6-4,156276
gptfdisk,1.0.9-2,2,gptfdisk-1.0.9-2-x86_64.chi.zst,g/gptfdisk-1.0.9-2-x86_64.chi.zst,gptfdisk-1.0.9-2,258729
grafana,7.0.6-1,1,grafana-7.0.6-1-x86_64.chi.zst,g/grafana-7.0.6-1-x86_64.chi.zst,grafana-7.0.6-1,41211615
granite,6.2.0-2,2,granite-6.2.0-2-x86_64.chi.zst,g/granite-6.2.0-2-x86_64.chi.zst,granite-6.2.0-2,304901
grantlee,5.2.0-3,3,grantlee-5.2.0-3-x86_64.chi.zst,g/grantlee-5.2.0-3-x86_64.chi.zst,grantlee-5.2.0-3,1374189
graphene,1.10.8-1,1,graphene-1.10.8-1-x86_64.chi.zst,g/graphene-1.10.8-1-x86_64.chi.zst,graphene-1.10.8-1,258211
graphicsmagick,1.3.37-1,1,graphicsmagick-1.3.37-1-x86_64.chi.zst,g/graphicsmagick-1.3.37-1-x86_64.chi.zst,graphicsmagick-1.3.37-1,2438155
graphite,1%3A1.3.14-3,3,graphite-1%3A1.3.14-3-x86_64.chi.zst,g/graphite-1%3A1.3.14-3-x86_64.chi.zst,graphite-1%3A1.3.14-3,95403
graphviz,7.1.0-1,1,graphviz-7.1.0-1-x86_64.chi.zst,g/graphviz-7.1.0-1-x86_64.chi.zst,graphviz-7.1.0-1,5260356
grep,3.8-3,3,grep-3.8-3-x86_64.chi.zst,g/grep-3.8-3-x86_64.chi.zst,grep-3.8-3,265117
grex,1.4.1-1,1,grex-1.4.1-1-x86_64.chi.zst,g/grex-1.4.1-1-x86_64.chi.zst,grex-1.4.1-1,894250
grilo,0.3.15-2,2,grilo-0.3.15-2-x86_64.chi.zst,g/grilo-0.3.15-2-x86_64.chi.zst,grilo-0.3.15-2,429327
grilo-plugins,1%3A0.3.15-2,2,grilo-plugins-1%3A0.3.15-2-x86_64.chi.zst,g/grilo-plugins-1%3A0.3.15-2-x86_64.chi.zst,grilo-plugins-1%3A0.3.15-2,1031461
grml-zsh-config,0.19.1-1,1,grml-zsh-config-0.19.1-1-any.chi.zst,g/grml-zsh-config-0.19.1-1-any.chi.zst,grml-zsh-config-0.19.1-1,59958
groff,1.22.4-7,7,groff-1.22.4-7-x86_64.chi.zst,g/groff-1.22.4-7-x86_64.chi.zst,groff-1.22.4-7,2718932
grpc,1.45.2-3,3,grpc-1.45.2-3-x86_64.chi.zst,g/grpc-1.45.2-3-x86_64.chi.zst,grpc-1.45.2-3,4467959
grub,2%3A2.06.r403.g7259d55ff-1,1,grub-2%3A2.06.r403.g7259d55ff-1-x86_64.chi.zst,g/grub-2%3A2.06.r403.g7259d55ff-1-x86_64.chi.zst,grub-2%3A2.06.r403.g7259d55ff-1,10659901
grub,2%3A2.06.r440.g4de39a2af-1,1,grub-2%3A2.06.r440.g4de39a2af-1-x86_64.chi.zst,g/grub-2%3A2.06.r440.g4de39a2af-1-x86_64.chi.zst,grub-2%3A2.06.r440.g4de39a2af-1,10890672
grub,2%3A2.06.r456.g65bc45963-1,1,grub-2%3A2.06.r456.g65bc45963-1-x86_64.chi.zst,g/grub-2%3A2.06.r456.g65bc45963-1-x86_64.chi.zst,grub-2%3A2.06.r456.g65bc45963-1,10852641
grub-customizer,5.1.0-3,3,grub-customizer-5.1.0-3-x86_64.chi.zst,g/grub-customizer-5.1.0-3-x86_64.chi.zst,grub-customizer-5.1.0-3,748352
grub-theme-vimix,20180916-2,2,grub-theme-vimix-20180916-2-any.chi.zst,g/grub-theme-vimix-20180916-2-any.chi.zst,grub-theme-vimix-20180916-2,1375950
gsettings-desktop-schemas,43.0-1,1,gsettings-desktop-schemas-43.0-1-any.chi.zst,g/gsettings-desktop-schemas-43.0-1-any.chi.zst,gsettings-desktop-schemas-43.0-1,0
gsettings-qt,0.2-1,1,gsettings-qt-0.2-1-x86_64.chi.zst,g/gsettings-qt-0.2-1-x86_64.chi.zst,gsettings-qt-0.2-1,29222
gsfonts,20200910-2,2,gsfonts-20200910-2-any.chi.zst,g/gsfonts-20200910-2-any.chi.zst,gsfonts-20200910-2,1902605
gsl,2.7.1-1,1,gsl-2.7.1-1-x86_64.chi.zst,g/gsl-2.7.1-1-x86_64.chi.zst,gsl-2.7.1-1,1871208
gsm,1.0.22-1,1,gsm-1.0.22-1-x86_64.chi.zst,g/gsm-1.0.22-1-x86_64.chi.zst,gsm-1.0.22-1,43424
gsoap,2.8.104-1,1,gsoap-2.8.104-1-x86_64.chi.zst,g/gsoap-2.8.104-1-x86_64.chi.zst,gsoap-2.8.104-1,1758742
gsound,1.0.3-2,2,gsound-1.0.3-2-x86_64.chi.zst,g/gsound-1.0.3-2-x86_64.chi.zst,gsound-1.0.3-2,44511
gspell,1.12.0-2,2,gspell-1.12.0-2-x86_64.chi.zst,g/gspell-1.12.0-2-x86_64.chi.zst,gspell-1.12.0-2,143902
gssdp,1.6.2-1,1,gssdp-1.6.2-1-x86_64.chi.zst,g/gssdp-1.6.2-1-x86_64.chi.zst,gssdp-1.6.2-1,65428
gssproxy,0.9.1-2,2,gssproxy-0.9.1-2-x86_64.chi.zst,g/gssproxy-0.9.1-2-x86_64.chi.zst,gssproxy-0.9.1-2,111902
gst-editing-services,1.22.0-3,3,gst-editing-services-1.22.0-3-x86_64.chi.zst,g/gst-editing-services-1.22.0-3-x86_64.chi.zst,gst-editing-services-1.22.0-3,654403
gst-libav,1.22.0-3,3,gst-libav-1.22.0-3-x86_64.chi.zst,g/gst-libav-1.22.0-3-x86_64.chi.zst,gst-libav-1.22.0-3,109429
gst-plugin-gtk,1.22.0-3,3,gst-plugin-gtk-1.22.0-3-x86_64.chi.zst,g/gst-plugin-gtk-1.22.0-3-x86_64.chi.zst,gst-plugin-gtk-1.22.0-3,36565
gst-plugin-pipewire,1%3A0.3.65-6,6,gst-plugin-pipewire-1%3A0.3.65-6-x86_64.chi.zst,g/gst-plugin-pipewire-1%3A0.3.65-6-x86_64.chi.zst,gst-plugin-pipewire-1%3A0.3.65-6,52654
gst-plugins-bad,1.22.0-3,3,gst-plugins-bad-1.22.0-3-x86_64.chi.zst,g/gst-plugins-bad-1.22.0-3-x86_64.chi.zst,gst-plugins-bad-1.22.0-3,1370441
gst-plugins-bad-libs,1.22.0-3,3,gst-plugins-bad-libs-1.22.0-3-x86_64.chi.zst,g/gst-plugins-bad-libs-1.22.0-3-x86_64.chi.zst,gst-plugins-bad-libs-1.22.0-3,3115639
gst-plugins-base,1.22.0-3,3,gst-plugins-base-1.22.0-3-x86_64.chi.zst,g/gst-plugins-base-1.22.0-3-x86_64.chi.zst,gst-plugins-base-1.22.0-3,383687
gst-plugins-base-libs,1.22.0-3,3,gst-plugins-base-libs-1.22.0-3-x86_64.chi.zst,g/gst-plugins-base-libs-1.22.0-3-x86_64.chi.zst,gst-plugins-base-libs-1.22.0-3,2877902
gst-plugins-good,1.22.0-3,3,gst-plugins-good-1.22.0-3-x86_64.chi.zst,g/gst-plugins-good-1.22.0-3-x86_64.chi.zst,gst-plugins-good-1.22.0-3,2760451
gstreamer,1.22.0-3,3,gstreamer-1.22.0-3-x86_64.chi.zst,g/gstreamer-1.22.0-3-x86_64.chi.zst,gstreamer-1.22.0-3,2392720
gstreamer-vaapi,1.20.1-1,1,gstreamer-vaapi-1.20.1-1-x86_64.chi.zst,g/gstreamer-vaapi-1.20.1-1-x86_64.chi.zst,gstreamer-vaapi-1.20.1-1,324687
gtest,1.13.0-1,1,gtest-1.13.0-1-x86_64.chi.zst,g/gtest-1.13.0-1-x86_64.chi.zst,gtest-1.13.0-1,582993
gtk-doc,1.33.2-1,1,gtk-doc-1.33.2-1-any.chi.zst,g/gtk-doc-1.33.2-1-any.chi.zst,gtk-doc-1.33.2-1,379087
gtk-engine-murrine,0.98.2-4,4,gtk-engine-murrine-0.98.2-4-x86_64.chi.zst,g/gtk-engine-murrine-0.98.2-4-x86_64.chi.zst,gtk-engine-murrine-0.98.2-4,112857
gtk-engines,2.21.0-5,5,gtk-engines-2.21.0-5-x86_64.chi.zst,g/gtk-engines-2.21.0-5-x86_64.chi.zst,gtk-engines-2.21.0-5,260914
gtk-layer-shell,0.8.0-1,1,gtk-layer-shell-0.8.0-1-x86_64.chi.zst,g/gtk-layer-shell-0.8.0-1-x86_64.chi.zst,gtk-layer-shell-0.8.0-1,83869
gtk-update-icon-cache,1%3A4.8.3-3,3,gtk-update-icon-cache-1%3A4.8.3-3-x86_64.chi.zst,g/gtk-update-icon-cache-1%3A4.8.3-3-x86_64.chi.zst,gtk-update-icon-cache-1%3A4.8.3-3,14872
gtk-vnc,1.3.1-1,1,gtk-vnc-1.3.1-1-x86_64.chi.zst,g/gtk-vnc-1.3.1-1-x86_64.chi.zst,gtk-vnc-1.3.1-1,181479
gtk2,2.24.33-2,2,gtk2-2.24.33-2-x86_64.chi.zst,g/gtk2-2.24.33-2-x86_64.chi.zst,gtk2-2.24.33-2,8487345
gtk3,1%3A3.24.36-1,1,gtk3-1%3A3.24.36-1-x86_64.chi.zst,g/gtk3-1%3A3.24.36-1-x86_64.chi.zst,gtk3-1%3A3.24.36-1,11677536
gtk4,1%3A4.8.3-3,3,gtk4-1%3A4.8.3-3-x86_64.chi.zst,g/gtk4-1%3A4.8.3-3-x86_64.chi.zst,gtk4-1%3A4.8.3-3,10999008
gtkd,3.10.0-4,4,gtkd-3.10.0-4-x86_64.chi.zst,g/gtkd-3.10.0-4-x86_64.chi.zst,gtkd-3.10.0-4,5806576
gtkglext,1.2.0-13,13,gtkglext-1.2.0-13-x86_64.chi.zst,g/gtkglext-1.2.0-13-x86_64.chi.zst,gtkglext-1.2.0-13,246138
gtkmathview,0.8.0-9,9,gtkmathview-0.8.0-9-x86_64.chi.zst,g/gtkmathview-0.8.0-9-x86_64.chi.zst,gtkmathview-0.8.0-9,522204
gtkmm,1%3A2.24.5-4,4,gtkmm-1%3A2.24.5-4-x86_64.chi.zst,g/gtkmm-1%3A2.24.5-4-x86_64.chi.zst,gtkmm-1%3A2.24.5-4,1498650
gtkmm3,3.24.7-1,1,gtkmm3-3.24.7-1-x86_64.chi.zst,g/gtkmm3-3.24.7-1-x86_64.chi.zst,gtkmm3-3.24.7-1,1908482
gtksourceview3,3.24.11%2B28%2Bg73e57b57-1,1,gtksourceview3-3.24.11%2B28%2Bg73e57b57-1-x86_64.chi.zst,g/gtksourceview3-3.24.11%2B28%2Bg73e57b57-1-x86_64.chi.zst,gtksourceview3-3.24.11%2B28%2Bg73e57b57-1,938849
gtksourceview4,4.8.4-1,1,gtksourceview4-4.8.4-1-x86_64.chi.zst,g/gtksourceview4-4.8.4-1-x86_64.chi.zst,gtksourceview4-4.8.4-1,1319792
gtksourceview5,5.6.2-1,1,gtksourceview5-5.6.2-1-x86_64.chi.zst,g/gtksourceview5-5.6.2-1-x86_64.chi.zst,gtksourceview5-5.6.2-1,1321985
gtkspell,2.0.16-8,8,gtkspell-2.0.16-8-x86_64.chi.zst,g/gtkspell-2.0.16-8-x86_64.chi.zst,gtkspell-2.0.16-8,27726
gtkspell3,3.0.10-2,2,gtkspell3-3.0.10-2-x86_64.chi.zst,g/gtkspell3-3.0.10-2-x86_64.chi.zst,gtkspell3-3.0.10-2,42592
gts,0.7.6.121130-2,2,gts-0.7.6.121130-2-x86_64.chi.zst,g/gts-0.7.6.121130-2-x86_64.chi.zst,gts-0.7.6.121130-2,253397
